COMMUNE,DCLT,TRANS,AGEREVQ,IPONDI,ILTUU
1004,69383,6,45,4.403740487592907,5
1004,69383,6,50,4.403740487592907,5
1004,69383,6,20,4.091617043550802,5
1004,69383,6,45,1.236423278869884,5
1004,69383,6,50,4.206283477539327,5
1004,69383,6,25,1.236423278869884,5
1004,69384,6,40,4.403740487592907,5
1004,69384,6,35,4.091617043550802,5
1004,69384,5,35,1.236423278869884,5
1004,69384,6,40,3.7879632160226184,5
1004,69384,6,20,1.4087921409993496,5
1004,69385,5,45,1.4087921409993496,5
1004,69385,6,45,1.2944651215345426,5
1004,69385,6,20,4.792678370945184,5
1004,69385,6,30,4.206283477539327,5
1004,69385,5,35,1.2027174554165994,5
1004,69386,6,35,4.206283477539327,5
1004,69386,6,35,1.236423278869884,5
1004,69386,4,50,1.236423278869884,5
1004,69386,5,55,4.206283477539327,5
1004,69386,6,45,1.4087921409993496,5
1004,69386,6,45,1.236423278869884,5
1004,69386,6,30,4.206283477539327,5
1004,69386,6,45,1.4087921409993496,5
1004,69386,5,45,1.2944651215345426,5
1004,69386,6,40,1.236423278869884,5
1004,69386,6,55,3.7879632160226184,5
1004,69386,6,30,3.7879632160226184,5
1004,69386,6,35,1.236423278869884,5
1004,69386,6,40,4.122515717380713,5
1004,69386,6,35,3.618116720086704,5
1004,69386,5,45,1.4087921409993496,5
1004,69386,6,45,3.7608287698000624,5
1004,69386,6,25,3.592198941066873,5
1004,69387,6,30,1.236423278869884,5
1004,69387,5,20,1.2027174554165994,5
1004,69387,6,20,4.092984759803895,5
1004,69387,5,25,3.494272910891071,5
1004,69387,6,40,4.092984759803895,5
1004,69387,5,40,1.236423278869884,5
1004,69387,6,20,4.792678370945184,5
1004,69387,6,35,4.792678370945184,5
1004,69387,6,45,1.236423278869884,5
1004,69387,6,40,1.236423278869884,5
1004,69387,6,30,1.236423278869884,5
1004,69387,6,30,1.2027174554165994,5
1004,69387,5,30,4.091617043550802,5
1004,69387,5,45,3.618116720086704,5
1004,69387,6,45,1.236423278869884,5
1004,69387,5,45,3.618116720086704,5
1004,69387,6,30,4.122515717380713,5
1004,69387,6,35,4.122515717380713,5
1004,69387,5,40,1.236423278869884,5
1004,69387,5,40,1.236423278869884,5
1004,69387,5,45,1.2944651215345426,5
1004,69387,6,35,3.7879632160226184,5
1004,69387,5,55,5.819278241591143,5
1004,69387,6,40,5.819278241591143,5
1004,69387,6,25,5.819278241591143,5
1004,69387,5,35,5.406825879395404,5
1004,69387,5,30,1.2944651215345426,5
1004,69387,6,50,6.3332362662066135,5
1004,69387,6,40,5.819278241591143,5
1004,69388,5,25,1.2944651215345426,5
1004,69388,6,25,3.494272910891071,5
1004,69388,6,40,1.236423278869884,5
1004,69388,5,25,4.122515717380713,5
1004,69388,6,45,3.7879632160226184,5
1004,69388,6,45,3.7879632160226184,5
1004,69388,6,30,1.2027174554165994,5
1004,69388,5,45,4.206283477539327,5
1004,69388,5,40,4.206283477539327,5
1004,69389,6,45,4.206283477539327,5
1004,69389,5,40,3.618116720086704,5
1004,69389,5,20,4.092984759803895,5
1004,69389,6,25,1.4087921409993496,5
1004,69389,5,40,1.236423278869884,5
1004,71270,5,35,5.0000157144242525,5
1004,71270,4,15,5.0000157144242525,5
1004,71270,5,55,4.091617043550802,5
1004,71497,5,50,5.558350676605923,5
1004,73008,6,20,1.4087921409993496,5
1004,73051,6,25,1.2944651215345426,5
1004,74010,5,40,1.236423278869884,5
1004,74256,5,55,3.618116720086704,5
1004,74281,5,15,5.0000157144242525,5
1004,75118,6,50,1.2944651215345426,5
1004,78640,5,30,1.2944651215345426,5
1004,91687,5,45,3.7608287698000624,5
1004,92026,6,40,1.2944651215345426,5
1004,92050,6,50,1.236423278869884,5
1004,94054,5,35,3.592198941066873,5
1004,97602,5,20,4.122515717380713,5
1004,99999,6,40,3.618116720086704,5
1004,99999,5,25,1.4087921409993496,5
